blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations
7932017,1622595879,0xed134051c8bcd1a5d70068b9749df10e64a34381a6af7ed2f0d1361759219ca5,4261,0x6883b24077486a21b98a3adc514e32d27e425a121907b0580f0b2f8420bce080,0x69747b5da5a0ddf1c775f3177184f5700070ae38,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,447750000000000000000,Binance-Peg USD Coin,USDC,18,123,255890,5000000000,255890,16447077,deprecated,7737
7932021,1622595891,0x35b01e1d4d3e3f9dbf471a8aacb50e1a3298381e9972d5bfcf18607ed0a6d85a,16,0x4a77c29104a817b2a4daf76e22b7bb76c26b6d7aff31c938c3bcefc3eb2e7112,0x8f6639d1a1cf1dca6791e2fb316930aa48971bcf,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,259088132189701306,Binance-Peg USD Coin,USDC,18,90,291743,5000000000,276743,13707053,deprecated,7733
7932021,1622595891,0x35b01e1d4d3e3f9dbf471a8aacb50e1a3298381e9972d5bfcf18607ed0a6d85a,16,0x4a77c29104a817b2a4daf76e22b7bb76c26b6d7aff31c938c3bcefc3eb2e7112,0x8f6639d1a1cf1dca6791e2fb316930aa48971bcf,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,51558538305750560089,Binance-Peg USD Coin,USDC,18,90,291743,5000000000,276743,13707053,deprecated,7733
7932034,1622595930,0x0aad93d4280372a27f1c21c985e26f640d2c21ea54eef6618854a662a9791fb3,19416,0x56ac1fa8036ba931aed90a502ef2bf249ecc075c61b9f50ee336a1b6deab42b3,0x3247554b2bad31d5120b98d5f51df5a406d6b524,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0xb2fb46ee6b1173605aac4c21154cc8b5a798c68d,99500000000000000000,Binance-Peg USD Coin,USDC,18,124,77243,5000000000,77243,20606368,deprecated,7720
7932039,1622595945,0x6ae8f624e42cae6a3d315801de9a1f04c45bd2adaac2097fe65c7327dc9fac50,749,0xff49acb07c423e8dc769c2155c31a65bcf0fa46bc2245a422b1e63220cee64c0,0x2c35c7e1e401e0398b2d94db20e05f08c7871734,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,4517403243157147962,Binance-Peg USD Coin,USDC,18,41,261743,5000000000,246743,7961988,deprecated,7715
7932039,1622595945,0x6ae8f624e42cae6a3d315801de9a1f04c45bd2adaac2097fe65c7327dc9fac50,749,0xff49acb07c423e8dc769c2155c31a65bcf0fa46bc2245a422b1e63220cee64c0,0x2c35c7e1e401e0398b2d94db20e05f08c7871734,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,898963245388272444622,Binance-Peg USD Coin,USDC,18,41,261743,5000000000,246743,7961988,deprecated,7715
7932068,1622596032,0x51d8bb323da8a18fb176459ccd155bbcd892d3d019de32930417d42b247c8a61,966,0x6649fafbcc91ce3b2763e5c3cab87edea9c46ad013e2498fb8f0c922ad3d1b0e,0x18ec663be52bac93a6687d8c95c692174baba803,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,1132973041443252730,Binance-Peg USD Coin,USDC,18,68,291743,5000000000,276743,10612101,deprecated,7686
7932068,1622596032,0x51d8bb323da8a18fb176459ccd155bbcd892d3d019de32930417d42b247c8a61,966,0x6649fafbcc91ce3b2763e5c3cab87edea9c46ad013e2498fb8f0c922ad3d1b0e,0x18ec663be52bac93a6687d8c95c692174baba803,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,225461635247207293326,Binance-Peg USD Coin,USDC,18,68,291743,5000000000,276743,10612101,deprecated,7686
7932076,1622596056,0x4385cac5e53f0e8663c1ed3988884ecd347cbbf6f80bdda860b0b98116f2024c,780,0x525e61f39609ff22009d65a7848403b7e5b12c5869d0b8dbb9c45df840a64151,0x97d163e6a09860dc0edd6b6b0d51be7e1e4316e1,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,468514211241816143,Binance-Peg USD Coin,USDC,18,104,255926,5000000000,240926,12830094,deprecated,7678
7932076,1622596056,0x4385cac5e53f0e8663c1ed3988884ecd347cbbf6f80bdda860b0b98116f2024c,780,0x525e61f39609ff22009d65a7848403b7e5b12c5869d0b8dbb9c45df840a64151,0x97d163e6a09860dc0edd6b6b0d51be7e1e4316e1,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,93234328037121412537,Binance-Peg USD Coin,USDC,18,104,255926,5000000000,240926,12830094,deprecated,7678
7932087,1622596089,0x77f597749622d81cd19796963674d353c6bd4d16bd8499462ec9f5deb2b1848a,7,0xc62e315b8fdb35c693f30aa004452bf0118b328251b658f65f14bbf9bd53e6aa,0xc397a70ae962c0e84f3ad0c4cea9076d27f4a62f,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,303642733647609525,Binance-Peg USD Coin,USDC,18,66,291743,5000000000,276743,10382377,deprecated,7667
7932087,1622596089,0x77f597749622d81cd19796963674d353c6bd4d16bd8499462ec9f5deb2b1848a,7,0xc62e315b8fdb35c693f30aa004452bf0118b328251b658f65f14bbf9bd53e6aa,0xc397a70ae962c0e84f3ad0c4cea9076d27f4a62f,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,60424903995874295475,Binance-Peg USD Coin,USDC,18,66,291743,5000000000,276743,10382377,deprecated,7667
7932132,1622596224,0x530709826169b9c39dea066413f82f0f73b51c7416cc0a176b9b1bd32af132df,908,0xb9c54d60e13e983e85927c1c4afb0df3a44e957875adf11fbed9996ea21ceffd,0x780e391e67f93dbbcc3cbdb4ea6d0410782b40d4,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,2821940565197500143,Binance-Peg USD Coin,USDC,18,43,255926,5000000000,240926,4570171,deprecated,7622
7932132,1622596224,0x530709826169b9c39dea066413f82f0f73b51c7416cc0a176b9b1bd32af132df,908,0xb9c54d60e13e983e85927c1c4afb0df3a44e957875adf11fbed9996ea21ceffd,0x780e391e67f93dbbcc3cbdb4ea6d0410782b40d4,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,561566172474302528589,Binance-Peg USD Coin,USDC,18,43,255926,5000000000,240926,4570171,deprecated,7622
7932145,1622596263,0x7d381df7dcfbb0f78d9ed839b2fb78ed7744697dd07152602e37e1480c46c738,19423,0x050e61ee7bf74f83aeab3dc53b1b7c17d109ce80ef4c5728d5958b4bb56b0b38,0x3247554b2bad31d5120b98d5f51df5a406d6b524,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x078ba0842364d6bd96ed6676af65c789a4cf02cf,16018684706000000000000,Binance-Peg USD Coin,USDC,18,84,92255,5000000000,92255,15560619,deprecated,7609
7932152,1622596284,0xe273b383ea9df83aa1b41168775c52d691a745744f4d8e6cd10573eeb9e8ac06,19424,0xa55ea0a48d4c1f75a856252e48c228ae0e7271e288df3154e4e83c8a2ca0bd18,0x3247554b2bad31d5120b98d5f51df5a406d6b524,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x33b2ad24a6130e7a76f09ac9a79519b08576e17a,11079839883000000000000,Binance-Peg USD Coin,USDC,18,29,92255,5000000000,92255,5367558,deprecated,7602
7932159,1622596305,0x557e64c0aee89dfd49e83ed76355e54e8b7e5f4516a959bd79191ad33d22c3e9,3,0x56eb276a51300c57d21ece264bffcedbc8fb295d3ee69ccee45dcc9057e67f1e,0xcd804a8666d89cdd4d080e1a3e2552160644eddc,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,300000000000000000,Binance-Peg USD Coin,USDC,18,158,291719,5000000000,276719,18455532,deprecated,7595
7932159,1622596305,0x557e64c0aee89dfd49e83ed76355e54e8b7e5f4516a959bd79191ad33d22c3e9,3,0x56eb276a51300c57d21ece264bffcedbc8fb295d3ee69ccee45dcc9057e67f1e,0xcd804a8666d89cdd4d080e1a3e2552160644eddc,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,59700000000000000000,Binance-Peg USD Coin,USDC,18,158,291719,5000000000,276719,18455532,deprecated,7595
7932176,1622596356,0xc295839c832d977d10399c14d3bd37735b0491d386b5c481ded2cda1217ab1fb,34,0xd8f54a9ea31c28875080809c5d14b208ed69e8f4e791100546be2505b386aad5,0x5c5a44f8adf825d4036495dacffe1402950fd48d,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,582756154111134007,Binance-Peg USD Coin,USDC,18,83,255926,5000000000,240926,12137823,deprecated,7578
7932176,1622596356,0xc295839c832d977d10399c14d3bd37735b0491d386b5c481ded2cda1217ab1fb,34,0xd8f54a9ea31c28875080809c5d14b208ed69e8f4e791100546be2505b386aad5,0x5c5a44f8adf825d4036495dacffe1402950fd48d,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,115968474668115667542,Binance-Peg USD Coin,USDC,18,83,255926,5000000000,240926,12137823,deprecated,7578
7932178,1622596362,0xf3fc3c63b0cd130b2b7581be34a93148d713368175f9a9975eb235d317d93bdb,3,0xe667b738499b490a166aa8137b5242f6de5394ef977de3b80bedd65d7955c22e,0x770796de0980391363fca485e0f1b06d7a494b54,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,8743697491562982450,Binance-Peg USD Coin,USDC,18,49,291743,5000000000,276743,6726558,deprecated,7576
7932178,1622596362,0xf3fc3c63b0cd130b2b7581be34a93148d713368175f9a9975eb235d317d93bdb,3,0xe667b738499b490a166aa8137b5242f6de5394ef977de3b80bedd65d7955c22e,0x770796de0980391363fca485e0f1b06d7a494b54,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,1739995800821033507590,Binance-Peg USD Coin,USDC,18,49,291743,5000000000,276743,6726558,deprecated,7576
7932191,1622596401,0x34ed96d1c0877df96ff77c6fb730391c33a0037d5e274d6289605c88658fb75a,758,0x92555173128bad84a73182d292d4511c2b701cbf27771e7b4073725eee995875,0xf3c1f4a9d76b5d0c188df7ce2fb18eaa38d2c027,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,2428877468527293700,Binance-Peg USD Coin,USDC,18,36,261743,5100000000,246743,4202715,deprecated,7563
7932191,1622596401,0x34ed96d1c0877df96ff77c6fb730391c33a0037d5e274d6289605c88658fb75a,758,0x92555173128bad84a73182d292d4511c2b701cbf27771e7b4073725eee995875,0xf3c1f4a9d76b5d0c188df7ce2fb18eaa38d2c027,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,483346616236931446498,Binance-Peg USD Coin,USDC,18,36,261743,5100000000,246743,4202715,deprecated,7563
7932210,1622596458,0xb8f435e874aa38f8715f56b1dd2922552928818a67a7c5dfe864178ddab0bd36,58,0x3c64c375f9ee63f962b41f4d9cf37b33dc59c40b521d2a8486d8996c586343ab,0xda85dce8783041d3177da3c7ff66383c1cf08f7d,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,250554080403379476,Binance-Peg USD Coin,USDC,18,144,291743,5000000000,276743,23404308,deprecated,7544
7932210,1622596458,0xb8f435e874aa38f8715f56b1dd2922552928818a67a7c5dfe864178ddab0bd36,58,0x3c64c375f9ee63f962b41f4d9cf37b33dc59c40b521d2a8486d8996c586343ab,0xda85dce8783041d3177da3c7ff66383c1cf08f7d,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,49860262000272515805,Binance-Peg USD Coin,USDC,18,144,291743,5000000000,276743,23404308,deprecated,7544
7932233,1622596527,0x495963e89665b180edfbd367662f8d1bcd3cf2585fcfc6b22aae56e5c88c9428,911,0x8972a44edf294c632d74346d0f381919d56398dd26bcb3308f6f589488e34c17,0x780e391e67f93dbbcc3cbdb4ea6d0410782b40d4,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,4985296107530802349,Binance-Peg USD Coin,USDC,18,151,255926,5000000000,240926,21882183,deprecated,7521
7932233,1622596527,0x495963e89665b180edfbd367662f8d1bcd3cf2585fcfc6b22aae56e5c88c9428,911,0x8972a44edf294c632d74346d0f381919d56398dd26bcb3308f6f589488e34c17,0x780e391e67f93dbbcc3cbdb4ea6d0410782b40d4,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,992073925398629667636,Binance-Peg USD Coin,USDC,18,151,255926,5000000000,240926,21882183,deprecated,7521
7932239,1622596545,0x67992cfdb4f88df382c08b08d8f9729df8d7f3f64de2465797de962cd99c47ea,1966,0xe6a8dc6a7734dce455c6b1d472e90af0c09be9ae62f90814ecf67a57dee98401,0xc8ae3873918ebe9cd37d6f1afab6c3097315cb61,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,958256139700000000,Binance-Peg USD Coin,USDC,18,31,291743,5000000000,276743,5315706,deprecated,7515
7932239,1622596545,0x67992cfdb4f88df382c08b08d8f9729df8d7f3f64de2465797de962cd99c47ea,1966,0xe6a8dc6a7734dce455c6b1d472e90af0c09be9ae62f90814ecf67a57dee98401,0xc8ae3873918ebe9cd37d6f1afab6c3097315cb61,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,190692971800300000001,Binance-Peg USD Coin,USDC,18,31,291743,5000000000,276743,5315706,deprecated,7515
7932247,1622596569,0x42e9d076b0105eaf18c890b6aa9ce2db600bc38c5e388d373dd62b1f29a9df6b,9,0xaf52b2074f23a8998d5783a78f4dd67f3f5fd122878b425853f9cec2d75e3424,0xac6478c98a3bce6b185cd77104f769062f7c6047,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,345113318293688750,Binance-Peg USD Coin,USDC,18,223,261743,5000000000,246743,31685360,deprecated,7507
7932247,1622596569,0x42e9d076b0105eaf18c890b6aa9ce2db600bc38c5e388d373dd62b1f29a9df6b,9,0xaf52b2074f23a8998d5783a78f4dd67f3f5fd122878b425853f9cec2d75e3424,0xac6478c98a3bce6b185cd77104f769062f7c6047,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,68677550340444061250,Binance-Peg USD Coin,USDC,18,223,261743,5000000000,246743,31685360,deprecated,7507
7932329,1622596815,0x334ee4b60926cfb6e500e248e318ecfe88e0c3e79c6cb96c74c2f5a56b564c69,393,0x44da1aae8eac23d7f1484962a74a6b8eeb2d7aaa1d4df6a8471595468ba8ae0d,0xc8d357ad5d79ac0e17e42ee78a3bb376137ff9f3,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,250000000000000000,Binance-Peg USD Coin,USDC,18,62,291719,5000000000,291719,7526784,deprecated,7425
7932329,1622596815,0x334ee4b60926cfb6e500e248e318ecfe88e0c3e79c6cb96c74c2f5a56b564c69,393,0x44da1aae8eac23d7f1484962a74a6b8eeb2d7aaa1d4df6a8471595468ba8ae0d,0xc8d357ad5d79ac0e17e42ee78a3bb376137ff9f3,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,49750000000000000000,Binance-Peg USD Coin,USDC,18,62,291719,5000000000,291719,7526784,deprecated,7425
7932332,1622596824,0xa77391cc6dc96aff57677be4eda2db71e90500f19087378bdb72c37361093157,252,0xab59ca6aa81856c91199ff631e2b0f6642fc365d5eb9700406c08a7731d1cd1a,0x6f2d3b519c48b8f88e839b844c448b617e1ce37f,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,250000000000000000,Binance-Peg USD Coin,USDC,18,69,291719,5000000000,276719,9096357,deprecated,7422
7932332,1622596824,0xa77391cc6dc96aff57677be4eda2db71e90500f19087378bdb72c37361093157,252,0xab59ca6aa81856c91199ff631e2b0f6642fc365d5eb9700406c08a7731d1cd1a,0x6f2d3b519c48b8f88e839b844c448b617e1ce37f,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,49750000000000000000,Binance-Peg USD Coin,USDC,18,69,291719,5000000000,276719,9096357,deprecated,7422
7932335,1622596833,0x340f7b5f2f2119c08d680400225c43a63974130011c6007e207be3d5d7f8b48c,913,0x93db78e0617887dc37cd51424e1a9de764068573de67189d43811d535c7b705b,0x780e391e67f93dbbcc3cbdb4ea6d0410782b40d4,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,4981181056650293755,Binance-Peg USD Coin,USDC,18,83,255926,5000000000,240926,12240180,deprecated,7419
7932335,1622596833,0x340f7b5f2f2119c08d680400225c43a63974130011c6007e207be3d5d7f8b48c,913,0x93db78e0617887dc37cd51424e1a9de764068573de67189d43811d535c7b705b,0x780e391e67f93dbbcc3cbdb4ea6d0410782b40d4,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,991255030273408457425,Binance-Peg USD Coin,USDC,18,83,255926,5000000000,240926,12240180,deprecated,7419
7932352,1622596884,0xd8fb77097853d8947c8ada1acf5111268ccf68f2f1827c4be9f99e87b025eb8f,19443,0xe1e314a21202dc88cfbfea7fa1bc07eb2366ec563e3ec251670ae6ddcd5fa41c,0x3247554b2bad31d5120b98d5f51df5a406d6b524,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x8971ca1521b5e336774e96bdf715db1723b6028e,800975000000000000000,Binance-Peg USD Coin,USDC,18,44,92243,5000000000,92243,6092282,deprecated,7402
7932365,1622596923,0x9b0e0a27518b3d8cde649579156c5c2b56cc9faa7744caeead0e48715a348f6a,1317,0x4a8e2c80593539a3865a7a74c5c2753735afa1acf62ae24592e077ee08fa4ca6,0x47eb5adb5ad02970d19e2be5e6c0e5d447d0885a,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,250000000000000000,Binance-Peg USD Coin,USDC,18,106,291719,5000000000,291719,12805341,deprecated,7389
7932365,1622596923,0x9b0e0a27518b3d8cde649579156c5c2b56cc9faa7744caeead0e48715a348f6a,1317,0x4a8e2c80593539a3865a7a74c5c2753735afa1acf62ae24592e077ee08fa4ca6,0x47eb5adb5ad02970d19e2be5e6c0e5d447d0885a,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,49750000000000000000,Binance-Peg USD Coin,USDC,18,106,291719,5000000000,291719,12805341,deprecated,7389
7932424,1622597100,0x5a6ca57f22cedb59630b418cba5d1c2c0c72e896a94a19a07e2ab919483d6281,1052,0xfd7cdc42cc4f5c033724a305fc9fbd73ffc9218c22b72a9b587c9358e61bdc1a,0x7884cb235f3eb125959502b078c1f1cd6a27af81,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,3918042316700000000,Binance-Peg USD Coin,USDC,18,117,261731,5000000000,246731,18095479,deprecated,7330
7932424,1622597100,0x5a6ca57f22cedb59630b418cba5d1c2c0c72e896a94a19a07e2ab919483d6281,1052,0xfd7cdc42cc4f5c033724a305fc9fbd73ffc9218c22b72a9b587c9358e61bdc1a,0x7884cb235f3eb125959502b078c1f1cd6a27af81,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,779690421023300000000,Binance-Peg USD Coin,USDC,18,117,261731,5000000000,246731,18095479,deprecated,7330
7932424,1622597100,0x8fbd7cdb2b0c668f768995c01dda9e87015ce6aba38f6a156f2b178c9e83fd5b,20,0xfd7cdc42cc4f5c033724a305fc9fbd73ffc9218c22b72a9b587c9358e61bdc1a,0xdb1feb31190ad3ba3a70184cd2a00247a125b6da,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,3791311557814270063,Binance-Peg USD Coin,USDC,18,122,261731,5000000000,246731,18811118,deprecated,7330
7932424,1622597100,0x8fbd7cdb2b0c668f768995c01dda9e87015ce6aba38f6a156f2b178c9e83fd5b,20,0xfd7cdc42cc4f5c033724a305fc9fbd73ffc9218c22b72a9b587c9358e61bdc1a,0xdb1feb31190ad3ba3a70184cd2a00247a125b6da,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,754471000005039742576,Binance-Peg USD Coin,USDC,18,122,261731,5000000000,246731,18811118,deprecated,7330
7932439,1622597145,0x8a2d950a8a8397a0011e4e17981c140c6e0651a58d0e4afcc3e62ae47ac18495,19450,0x8d0ba40644fd02ef0526ab7f1f69c0f903838b0a7ca7af6f9f6153baf4dc33ad,0x3247554b2bad31d5120b98d5f51df5a406d6b524,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0xa78c9d67fc7255265fe1875e46b35710e2a3121c,83041674000000000000,Binance-Peg USD Coin,USDC,18,34,92243,5000000000,92243,4998349,deprecated,7315
7932481,1622597271,0xb448ec6db87dd15b67099da767ff94e5552d5d9382069e4ccbf76c837b2fb198,19453,0xf73c02d133566368280ac44c9b952aec1936a9a34ab9069449fd32fb5c61b4cf,0x3247554b2bad31d5120b98d5f51df5a406d6b524,0xb0f2939a1c0e43683e5954c9fe142f7df9f8d967,0x078ba0842364d6bd96ed6676af65c789a4cf02cf,1209442158779461598288,Gen Token,GEN,18,81,86117,5000000000,86117,11737233,deprecated,7273
7932503,1622597337,0x5250bdf65b328930d8a655a2b5e5b38c3d9d9b8724048be69efe19096172770c,51,0x305b54678987f093192cb7c6349f562789a8b1a932a623a976941b4343ba5425,0x72b91e34d64e0dd28c57a61ad38f3aafe77e18c9,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,640354353700000000,Binance-Peg USD Coin,USDC,18,113,291731,5000000000,276731,17548879,deprecated,7251
7932503,1622597337,0x5250bdf65b328930d8a655a2b5e5b38c3d9d9b8724048be69efe19096172770c,51,0x305b54678987f093192cb7c6349f562789a8b1a932a623a976941b4343ba5425,0x72b91e34d64e0dd28c57a61ad38f3aafe77e18c9,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,127430516386300000000,Binance-Peg USD Coin,USDC,18,113,291731,5000000000,276731,17548879,deprecated,7251
7932521,1622597391,0xdaea0eee5f9aa19e14d9f4f6413bf91e7598c6db8e871d02a8f210e3839b7be8,34,0x9ec71dad52a503f9cb4a7b60b93dd723e9e12d5d1956ee1dec7a0a0e53d4ea82,0xb44c13fb1868bd0d5b50d6f7575be8b60fa5678d,0x2170ed0880ac9a755fd29b2688956bd959f933f8,0x3247554b2bad31d5120b98d5f51df5a406d6b524,2500000000000000,Binance-Peg Ethereum Token,ETH,18,84,253552,5000000000,253552,12608998,deprecated,7233
7932521,1622597391,0xdaea0eee5f9aa19e14d9f4f6413bf91e7598c6db8e871d02a8f210e3839b7be8,34,0x9ec71dad52a503f9cb4a7b60b93dd723e9e12d5d1956ee1dec7a0a0e53d4ea82,0xb44c13fb1868bd0d5b50d6f7575be8b60fa5678d,0x2170ed0880ac9a755fd29b2688956bd959f933f8,0x3247554b2bad31d5120b98d5f51df5a406d6b524,497500000000000000,Binance-Peg Ethereum Token,ETH,18,84,253552,5000000000,253552,12608998,deprecated,7233
7932542,1622597454,0xa54c78314a7ae931c65f5d2b2a248f34e86dd1b1d6d678593214c472399f8041,35,0x67cca540622bf502ae72ef75879b6ca08a27f06d60cad54dff55001b87028391,0xb44c13fb1868bd0d5b50d6f7575be8b60fa5678d,0x2170ed0880ac9a755fd29b2688956bd959f933f8,0x3247554b2bad31d5120b98d5f51df5a406d6b524,52298584000000000,Binance-Peg Ethereum Token,ETH,18,66,247747,5000000000,232747,8129745,deprecated,7212
7932542,1622597454,0xa54c78314a7ae931c65f5d2b2a248f34e86dd1b1d6d678593214c472399f8041,35,0x67cca540622bf502ae72ef75879b6ca08a27f06d60cad54dff55001b87028391,0xb44c13fb1868bd0d5b50d6f7575be8b60fa5678d,0x2170ed0880ac9a755fd29b2688956bd959f933f8,0x3247554b2bad31d5120b98d5f51df5a406d6b524,10407418216000000000,Binance-Peg Ethereum Token,ETH,18,66,247747,5000000000,232747,8129745,deprecated,7212
7932543,1622597457,0x09077fe1013b4307b9dfd36d8eaa95fc4f9e5e4bd551f2366a919ad6ea2cdb92,512,0x1fc593a568688b14d1d593f21f17480f2a70e427cb673f6d38666ae7abcc18ac,0x585a5e722711561f712f23ee53b7a3809f63f529,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,250000000000000000,Binance-Peg USD Coin,USDC,18,114,291719,5000000000,291719,20251272,deprecated,7211
7932543,1622597457,0x09077fe1013b4307b9dfd36d8eaa95fc4f9e5e4bd551f2366a919ad6ea2cdb92,512,0x1fc593a568688b14d1d593f21f17480f2a70e427cb673f6d38666ae7abcc18ac,0x585a5e722711561f712f23ee53b7a3809f63f529,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,49750000000000000000,Binance-Peg USD Coin,USDC,18,114,291719,5000000000,291719,20251272,deprecated,7211
7932549,1622597475,0x0345f69d1a70fae011110910037255660c45b50a3747c46caf1701d3bafe32f4,5278,0x5060dc3897c3975b80d84df536a9c2f13289e6e7ef2b2423471ac5460e985be2,0xb686fb874b85d9e84026244a9acd28896bfbb84c,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,47791681233349331254,Binance-Peg USD Coin,USDC,18,153,255938,5000000000,240938,22422905,deprecated,7205
7932549,1622597475,0x0345f69d1a70fae011110910037255660c45b50a3747c46caf1701d3bafe32f4,5278,0x5060dc3897c3975b80d84df536a9c2f13289e6e7ef2b2423471ac5460e985be2,0xb686fb874b85d9e84026244a9acd28896bfbb84c,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x3247554b2bad31d5120b98d5f51df5a406d6b524,9510544565436516919602,Binance-Peg USD Coin,USDC,18,153,255938,5000000000,240938,22422905,deprecated,7205
