"Txhash","UnixTimestamp","DateTime","From","To","Value","ContractAddress","TokenName","TokenSymbol"
"0xc3c93128dc8b4ccb6bd8926724217340d2798dcb4bf691ea838cdeadc7739539","1622511488","2021-06-01 01:38:08","0x6dc4fa91b53c6c0632ba01ee80867606d7c00be5","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","2,214","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x87ce4ae65f681bf9bb1f6359bfe01898ec2b4c6f7ed47e226fe1353e63e48a23","1622511495","2021-06-01 01:38:15","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0xbc73f4f0f8a99e29aa14842d35f0963af46db24e","10,000","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x105ba2b07ec9521c1b5a9fbfa230ec35614bf3c853b017bc528eac2ddda679a7","1622511495","2021-06-01 01:38:15","0x084fe8a77fb8849c2ef698103a2c92c78587e982","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","838.137627979344674554","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0xc18fd020521cc4ae38d6e3c256bdf8f2a2616f460df72bba5becdf090c30a350","1622511495","2021-06-01 01:38:15","0xf95a641e5b19c4d70215eab4dc9fc031cadaff14","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","12,676.264131","0x2b591e99afe9f32eaa6214f7b7629768c40eeb39","HEX","HEX",""
"0x4b1a380543d285c59fda89c9152b4a7c11f43742bd6515fa06ae80e32a3cd4df","1622511501","2021-06-01 01:38:21","0x77070bcacbd9966793ddd54cb4b69e5722597faa","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","1.16868741","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xf47cc837e2c9a9b2c4e92bbc2cd78e7a3d94f5248515ab3baeb8202fcc785705","1622511517","2021-06-01 01:38:37","0x6e3b517074da068d52cff10d914b502d762e5c52","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","5,730.231641483798937671","0x0202be363b8a4820f3f4de7faf5224ff05943ab1","UniLend Finance Token","UFT",""
"0x0463db3cac25ba2eabb3ec71b3364f08f4bd5311eebc3b3d92e5613ab0127778","1622511517","2021-06-01 01:38:37","0x13a9f6bb4de05ff2c8f9ee39668c951ba97b816e","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","46,674.84","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x63f7e0ea7092e989c084b5460bcb158b71450dd72a5fb4e4efdedad9b4c492df","1622511539","2021-06-01 01:38:59","0xa61443cdf751dcb8d95f24633522562fb93f5124","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","97.1707","0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d","Celsius","CEL",""
"0x182a5038f5ada810fdf3e7a35d2fbfc135d0051dcfab81c4b3c2f7d93af0ab51","1622511539","2021-06-01 01:38:59","0xaf11f257cd52d6a61dc82f5428d26f77c901dfc6","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","12,024.368322048387890038","0xcc4304a31d09258b0029ea7fe63d032f52e44efe","TrustSwap Token","SWAP",""
"0x90c7f1830d60916d718a2bf6fb20847c78aa10518eeb615525967727070d60ef","1622511581","2021-06-01 01:39:41","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0x9b1ac8e6d08053c55713d9aa8fde1c53e9a929e2","5,216.908157","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x6acc173eb62032fc68c384e8605cb79a2a92e3896716dbeb674a22c6992779da","1622511581","2021-06-01 01:39:41","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0xf5947ab95aa3b97fbf2f7a99c11d275fcf851605","1,086.841784","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x0c90efbc2588b9617ba203ae4071e50d158eef2f95dc436cc36df9137e4fed7a","1622511581","2021-06-01 01:39:41","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0x530defd6c816809f54f6cfa6fe873646f6ecf930","306,441","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x1ccdda7aa72f41d6aec069ca28bf1ddb9dbc85a817f16d2f2f66a92a5c091cc9","1622511581","2021-06-01 01:39:41","0x956d14b8b548ac2db7069ad33d7b86e6d99f2297","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","1,494,930.051956513810151764","0x853d955acef822db058eb8505911ed77f175b99e","Frax","FRAX",""
"0x07033aa8850fe59ef5b7b1f1ba1bde4545fdbcf728f4388ce801343277e559e3","1622511588","2021-06-01 01:39:48","0x83add701412dead70be05dd54b4708517417a6b6","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","336,069.134346","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xb5cfbf3b1a368f94c2e6c12e6381dd49b48ec443aecb91dc97b273d6ecc98656","1622511594","2021-06-01 01:39:54","0x4c6514efcd93425a70830ecfe9f9f5436de91d57","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","17.43404223","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x15b6282086330010801d0e099c1ca53c8c3cc4a23df8d46724287470c384cb1a","1622511676","2021-06-01 01:41:16","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0x9b1ac8e6d08053c55713d9aa8fde1c53e9a929e2","18,843.200767","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x13c1bf5459572748c3f267e5467ca801dd58478e50988859c08396ba1ab916f9","1622511682","2021-06-01 01:41:22","0x1369db33eea2eff0f25f01372afe4493769b8d73","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","405.318","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x3a6cb0b331f702e217c868413670b55bd25f18ee220598b41c1b94bf40923e27","1622511694","2021-06-01 01:41:34","0x0f0c12044a760389cf255e764f780c04642ea337","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","3.74247522","0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9","Aave Token","AAVE",""
"0xc8d07bf7cdb499cf1c2017c0c54bafedd9040adfa4fa14d5d9a25f408dc4993d","1622511694","2021-06-01 01:41:34","0xb9e44a5ba6ec8aa4b2c31969ae91364af067eb8b","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","2,506.343261","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x9f5a08fede785c441570595a74238ec8cfaed77aac365e7b7f25826a546c1202","1622511714","2021-06-01 01:41:54","0x2a4ba34bb1720a91585f9e699bfe89cd4fa39fbe","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","1,996.78","0x514910771af9ca656af840dff83e8264ecf986ca","ChainLink Token","LINK",""
"0x1bbbe227b441ba2decd297fc7590d53a067dd95912002f593a994cc979656abf","1622511714","2021-06-01 01:41:54","0xeb23ae106a0a81d5f6be456c4cf7a0d460d29be7","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","1,009.035201","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x827ca086aff49ca3bf9d4815bb5ef8217df569e0d32d6a419cac3bf071b0ec04","1622511722","2021-06-01 01:42:02","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0x84fe11bb18143abb6fc627b8352316cf7b3770f0","1,018.036983","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x1ffff17c864bffd662c1c59a3415e47922a7d6b52abb8b60ac66c6e13f1a6786","1622511722","2021-06-01 01:42:02","0x66339a4c857997b2cb3a1139cc37f68fbdf9a795","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","371,413.709538","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x77295e87a8c140c2f55ac731a2aaefa5e3748f3d17231636ac9ce2bb3ec67e03","1622511751","2021-06-01 01:42:31","0x956d14b8b548ac2db7069ad33d7b86e6d99f2297","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","1,495,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xeb6851c5402798d701a747715407e2bdb8ecd5f312736049f5cdac4a4017f286","1622511751","2021-06-01 01:42:31","0x760497bffaed0850eb7db38b5a28abc3b1c656e7","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","812.583129015610929279","0x6b3595068778dd592e39a122f4f5a5cf09c90fe2","SushiToken","SUSHI",""
"0x74860c65884ff9f87842f2a972340c8bc2ec0121f2844cf1e54ee66ecb80f632","1622511763","2021-06-01 01:42:43","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0x760f6136a5ad6d7a8e989b3adbdae6b2dd2510c3","297.983466","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x5348386aa932ec4624ed6cc3b718d9669e72389414d1c5b2f0c4a50287e2b6ba","1622511771","2021-06-01 01:42:51","0x5d4d3fae4d0282fd8a558b5f42ba700974cbfd1a","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","199.247887608119915244","0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9","Aave Token","AAVE",""
"0x5098e65d8f1833151d163fbead40619fb2005eb8410cfb34b5e7547f74bc5e5d","1622511771","2021-06-01 01:42:51","0x3df7d10c40f96645e97574597b53af9ac01ff128","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","16.07812716739018645","0x6b3595068778dd592e39a122f4f5a5cf09c90fe2","SushiToken","SUSHI",""
"0x585cb546f2320b172089c37a1fcb810b69e2818d803779e99c8cbc4bdce80c77","1622511783","2021-06-01 01:43:03","0xe82f35ffa47704d47681a21d47db24d7b3436789","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","999,500","0x467bccd9d29f223bce8043b84e8c8b282827790f","Telcoin","TEL",""
"0xeefc5b308a2e4e5fe2eec3021c6855bc31f7edcab56bdd7e25e9a0f18bbd8d6b","1622511800","2021-06-01 01:43:20","0xcac99e3f8c56d5508b79e0d773f08c41a15152b6","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","750.946","0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d","Celsius","CEL",""
"0x3982b837a32d45dc1be345f6b6467cfb87ba26301e2c98b53fac1d41e6cefefa","1622511800","2021-06-01 01:43:20","0x3d48c2c09612967ff90579842aefb6b8ae3f0025","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","984.987722","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x9d4f1e3835cb3c321df156166ce81f00c164adc92651980018c3e6f6d30bf37a","1622511833","2021-06-01 01:43:53","0xff4f48f2580a76db835032475d2c0de5cf098ed2","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","12,119.425206","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xd5e26ec1520aba8b0feffe63e30d820577bb6a0db1a88f19d70c36f57c5877f8","1622511833","2021-06-01 01:43:53","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0xb083d978aa016d5506bd052010dcef30a685eb8f","1,067.701548","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x23a4ed448709cf63e0fc30de1b33821429ebc6a691faa69930911e66f59f77b2","1622511854","2021-06-01 01:44:14","0xb42066a26271519180fa745cbceae191ad0d312e","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","380.7164","0x2d80f5f5328fdcb6eceb7cacf5dd8aedaec94e20","AGA Token","AGA",""
"0x87daa723a8e92d7b8c119e2042942e54063594c779740a3af6d67b54260cfe22","1622511902","2021-06-01 01:45:02","0xb9e44a5ba6ec8aa4b2c31969ae91364af067eb8b","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","2,505.048759","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xf723e78c12da311989e20372c8670474d86d4ba0a690e6b1b0656d524d48adb6","1622511905","2021-06-01 01:45:05","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0xc54eebafe1587313dcf1fb81e5daeebbccf49962","23.938569158917586944","0x0ec9f76202a7061eb9b3a7d6b59d36215a7e37da","BlackPool Token","BPT",""
"0x137f4a3882683b8dd8a9d5c085346d42ea271e286afabe2219f6be5fbbf48b0e","1622511959","2021-06-01 01:45:59","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0x5b0f2173ac1252671d1cb61ee50b170aa1abda45","1,028.269167","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xbe31d3e2010d2820d148bd924fd85a234f4736999ad1e9781fa0e73dbcd74853","1622511959","2021-06-01 01:45:59","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0x1b200c7163826a363b5531016a4f0bc8b0277453","1,043.83","0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9","Aave Token","AAVE",""
"0xf824d2807b185fd5d58a07c7d007206e5c98c941cf4d337f606ebd0d021269f9","1622511981","2021-06-01 01:46:21","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0x65c6c8c896d89d31e08c121ef42f24c833872de1","3,344.840569","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x6f9e785736118156a8bc0b53fd5720500d854b44f3b96c4c9e93f55cb5d9d028","1622511981","2021-06-01 01:46:21","0xe34b087bf3c99e664316a15b01e5295eb3512760","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","4.183938100345318788","0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9","Aave Token","AAVE",""
"0x1a7f9243ab48020dde878bd63d8268c200f8689a3906f6596b8ea1415fd8bacc","1622512015","2021-06-01 01:46:55","0x25e2a2d95507933032cf6821642060f967b7dd3b","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","100,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x0281c648c7a89eadc8a9dbe8b646a1dfcab077d11927a9b16d895a5f7b473209","1622512015","2021-06-01 01:46:55","0xdb19d3186ea32001f6f16867d5d31a39bba139be","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","22,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x8dd799293bc3a404aa063c64c62ba26bf2a18c3678258098f8adc05895e8f57b","1622512060","2021-06-01 01:47:40","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0xe00407b005557e2153991523ff370f8e0561d48a","1,077.778768","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x1ddda6bec0be0262c4cc955334fe8238bca6bc6e2ee8f01a9c9fb798bf518227","1622512064","2021-06-01 01:47:44","0x5287ba864d8bd1bab8b4434ca7e746ffe85863fc","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","4,630.294755","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xeb350ed6c6df161776169c5703ae4fe88a35658f362ddc32b181d15757c778f2","1622512064","2021-06-01 01:47:44","0xf6c29bfe4c7393efacad4398d560b52c670b1ff3","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","267","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xa79f19d74eec7756deb7e10dfa87cf70f49d00f00db3ebe0ffd04c4f5e075b75","1622512064","2021-06-01 01:47:44","0xadd48fc7d5482c2a2c45027969d424330e117a7d","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","1,939.313956","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x6e0059ad18c38561a0279de582ef752d2bd7884eeb0441be42eb1df9b0ad0849","1622512067","2021-06-01 01:47:47","0x9c88335b6d34db051ed5748bda10efb22732f16c","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","1.076510579093835522","0x6c28aef8977c9b773996d0e8376d2ee379446f2f","Quickswap","QUICK",""
"0xcb5754fa1d5e56ebceb1ba431bc447fa4348d5ad714422300b54ea84d9476907","1622512067","2021-06-01 01:47:47","0x1bfcb6b1ee66fe339a9dc452359c4c111cc5ffc0","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","3,612.389104","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x186659355a19774316cd7e52cb477c18e35cdba41453284e5f43bb8dce039f09","1622512067","2021-06-01 01:47:47","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0x3110cbebea614b9bbc5ad730585610cb13e9edfa","0.014009813774045845","0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e","yearn.finance","YFI",""
"0x7274ec1ccddab8952088b8e1aebf1d11903bb707b3c7f00d303b48ecfd246444","1622512067","2021-06-01 01:47:47","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0x3110cbebea614b9bbc5ad730585610cb13e9edfa","4,277.943778778025996543","0x362bc847a3a9637d3af6624eec853618a43ed7d2","Parsiq Token","PRQ",""
"0xf1a35b8f455c16ff282a3c90e2c5f6233e9fe9ea35551919688a9d0fa0508cfc","1622512079","2021-06-01 01:47:59","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0x8033562521fedecdcc05487303522375597f9094","4,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xe2b3626ff037236a56c23af805cd2302ab085dd1dfe31da49cc54c0584f92b61","1622512081","2021-06-01 01:48:01","0xe6de8b0c1271faec72f4e21a212717dd2745c126","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","6,814.307153015065828588","0x514910771af9ca656af840dff83e8264ecf986ca","ChainLink Token","LINK",""
"0x28fc679d49d1be346366c91eea8d7aefb018b4132aedbf57695e880fedc41e2a","1622512081","2021-06-01 01:48:01","0xdb53fd872368c4d72ebb814b1e5d7b1babe2b834","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","12,406.960944","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x598a20b7b54e3c9a01db427af39c7c180d58042609f0f5f361fabd999695f804","1622512144","2021-06-01 01:49:04","0x35f04296e513329985e938ff7ecb57f9ca62e5ea","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","5.226495798419671909","0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9","Aave Token","AAVE",""
"0x300a9b64150b787029bcd340833101caf8c2766028bf5efbe83b3124ef938397","1622512144","2021-06-01 01:49:04","0x5a76f51b2d827fb78f96f00e2c7af3aff90029b5","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","1,306.660337","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x5d69e40690167118d6134531dc4db302919bb4e4dc70af9829b63f33dd25ae80","1622512148","2021-06-01 01:49:08","0x44f8fd296c0e657c96a9aed4610c15a758c2ee3d","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","735.08184027","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x7121a4be1605a6a1fc600fd129e192044e220ca952625e3aec28def800f8402e","1622512191","2021-06-01 01:49:51","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0xdb6d95bd1eba0946739f55a3d32dc2a1002ac51e","1,042.043846","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x53ee9e523a7c968d0a5daf1d3cc843b3d4f43fba6652f14a62a8b76a47141159","1622512216","2021-06-01 01:50:16","0xdecf6b6621b4cb0c2cfd01cf5f0d1826becf102c","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","16.35084933","0x6b3595068778dd592e39a122f4f5a5cf09c90fe2","SushiToken","SUSHI",""
"0xfd1acc6a143533597d8ea04ea02ba9aacbaca6aebd53e0bcb97601374353ee8d","1622512222","2021-06-01 01:50:22","0xd52d391ebdfe9708346fa5017076d5d190493f78","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","1,990","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xca169fd7e16c5ed2b9ad099825b265ef80152c35710c7b00a66a751d399fe125","1622512284","2021-06-01 01:51:24","0xe34b087bf3c99e664316a15b01e5295eb3512760","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","4.044391817791845405","0x6b3595068778dd592e39a122f4f5a5cf09c90fe2","SushiToken","SUSHI",""
"0xe2a4e24e31a15096626d9e7ce5b15285b77357ebc6dfc1e61a6a7c33d0e198a2","1622512348","2021-06-01 01:52:28","0x71045fe3685095cd048fc5f59ff4a931a859a462","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","267.248218068607467837","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x44528526055effa36eb94a18fae0294ad2ca0da6f5dae20337bec7941d8bfca3","1622512356","2021-06-01 01:52:36","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0x35a1289b61f90d9cf49f2ba156cdfa42766051bc","1,096.995698","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x212ffde9de1ea77529d9da876d1ea223dd1f06696f26504c20acfcb3c545b220","1622512356","2021-06-01 01:52:36","0xfda01b765ed17bd971e970a24c568513baac43ed","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","176.081","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xdba23a522ef8303fec1678ade0c25415ac719658caf00a6e531ba00be1078ca4","1622512356","2021-06-01 01:52:36","0xf9224b2a7044563189ea40dcc351790283736794","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","94.72438075","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x9008bc0a090a44d3afa5a2cc3014d9e85301e6dfda8b5de4390514838dfc529b","1622512364","2021-06-01 01:52:44","0xad9e2ff4b3d220b90b06d2e5b6ac920090911ba1","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","71.360802515869645513","0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9","Aave Token","AAVE",""
"0xc59ca2519eda5123bd2c5df9f7c1a49dbea7845823e7bec5a8f4368bdc9e1999","1622512462","2021-06-01 01:54:22","0xc1c5c55390033e2785b9d74986cc655d58c9dad4","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","1.00619652","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x90e61bd176780eb73018a813d5240ec48bfed775494d179ea5a4ed0f620743e8","1622512467","2021-06-01 01:54:27","0x4351a86b3d5072ca304331e46476d2355b6eee98","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","265.192202036018771326","0x6b175474e89094c44da98b954eedeac495271d0f","Dai Stablecoin","DAI",""
"0x6d83bcc6afd347d35ebeca215fbe2e1d6074c2f46332157f2a5893739669e566","1622512467","2021-06-01 01:54:27","0x64339371e11f529549d98c800ec536e7c9a8465f","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","14,566.843852","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xb1dc20aafcde47752f6ee699d629c45242e1461fb6ac48f938cbe1fe975fa7d5","1622512467","2021-06-01 01:54:27","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0xc7091140f550fab4a024b7e11ac699836c85d946","1,500","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xdfba77916ce167f6c42cf621572ef9f2043c8a01c22f8615ce955a4aef175a8e","1622512477","2021-06-01 01:54:37","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0x7631157d79c8baba88969675bd0c03b1b515677e","1,051.601314","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xa1563c396ecc3b778896be7795569befd9f78c58f00bfbf1101ceeeb19e65320","1622512477","2021-06-01 01:54:37","0x1306e209951b1bbb150eddd894b7ebdf29fd0066","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0.34806059","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0x9b71178ebfbcebd922eb34ce860ce6ef5919739bc398b78f31257b2a6e0921e7","1622512477","2021-06-01 01:54:37","0xd1676f289691115ba17beb54cd107af5fc576820","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","815.328954","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xc391d8aa9c47e650a9482470000129c516da694f11605521253c65f0a1e46e6f","1622512483","2021-06-01 01:54:43","0xd907419a19b725405ba0665866cbd21f8e757cfa","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","100,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x0b6b0a763e466f3fcb35b35fa2728552e1ae31af49a9518d794bc8e22ffa245b","1622512483","2021-06-01 01:54:43","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0xea0895a4ed3820a2aa43f160e7d3167edaeabcc7","5.14563933","0xb6ed7644c69416d67b522e20bc294a9a9b405b31","0xBitcoin Token","0xBTC",""
"0x69002bbb40ab1f4fa2bed850b99de418c613cab79ee5ce8e1805f117e7ee4c45","1622512522","2021-06-01 01:55:22","0xd939cf9a285f19789070124541d54c3a2bb9eec7","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","571.55476","0x6b3595068778dd592e39a122f4f5a5cf09c90fe2","SushiToken","SUSHI",""
"0xdb6fd74960132157c31b3f587c5ef5c2281ff2afb33b93a7a54d205dc97cf32c","1622512532","2021-06-01 01:55:32","0xfd350d24087db7ef3d730ea57f04bbde7f95786d","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","5,000","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x38d539b5b03881e54710595866bea8126520a12a2f29c79b9e7d7bb77a8b9fa2","1622512579","2021-06-01 01:56:19","0xb72ed8401892466ea8af528c1af1d0524bc5e105","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","1,000","0x3f382dbd960e3a9bbceae22651e88158d2791550","Aavegotchi GHST Token","GHST",""
"0x8bf984497d689e5125b225e3ecd221e36832762aa1a1312c5f092d3a0fe48eb8","1622512586","2021-06-01 01:56:26","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","0xea08a290cb63b689205c8a4d4e568094d450fc77","1,411.791244","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x8d1ab1ddeecaf91c3e2f2577256096e06662586acd31911b4b31dd5fdbb62c2d","1622512586","2021-06-01 01:56:26","0xd3ca14c45196f56a2a0788265a8cc7e7ce968c06","0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf","421.637716469353269621","0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0","Frax Share","FXS",""
